dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
CALVIN,robot,1st,images/ep_14299/frame_857413.png,states/ep_14299/state_857413.npy,images/ep_14299/frame_857418.png,states/ep_14299/state_857418.npy,actions/ep_14299/action_857413to857417.npy
CALVIN,robot,1st,images/ep_5788/frame_346866.png,states/ep_5788/state_346866.npy,images/ep_5788/frame_346871.png,states/ep_5788/state_346871.npy,actions/ep_5788/action_346866to346870.npy
CALVIN,robot,1st,images/ep_792/frame_047395.png,states/ep_792/state_047395.npy,images/ep_792/frame_047400.png,states/ep_792/state_047400.npy,actions/ep_792/action_047395to047399.npy
CALVIN,robot,1st,images/ep_1056/frame_063436.png,states/ep_1056/state_063436.npy,images/ep_1056/frame_063441.png,states/ep_1056/state_063441.npy,actions/ep_1056/action_063436to063440.npy
CALVIN,robot,1st,images/ep_8254/frame_495586.png,states/ep_8254/state_495586.npy,images/ep_8254/frame_495591.png,states/ep_8254/state_495591.npy,actions/ep_8254/action_495586to495590.npy
CALVIN,robot,1st,images/ep_8924/frame_535389.png,states/ep_8924/state_535389.npy,images/ep_8924/frame_535394.png,states/ep_8924/state_535394.npy,actions/ep_8924/action_535389to535393.npy
CALVIN,robot,1st,images/ep_7766/frame_467146.png,states/ep_7766/state_467146.npy,images/ep_7766/frame_467151.png,states/ep_7766/state_467151.npy,actions/ep_7766/action_467146to467150.npy
CALVIN,robot,1st,images/ep_7230/frame_434940.png,states/ep_7230/state_434940.npy,images/ep_7230/frame_434945.png,states/ep_7230/state_434945.npy,actions/ep_7230/action_434940to434944.npy
CALVIN,robot,1st,images/ep_1928/frame_115465.png,states/ep_1928/state_115465.npy,images/ep_1928/frame_115470.png,states/ep_1928/state_115470.npy,actions/ep_1928/action_115465to115469.npy
CALVIN,robot,1st,images/ep_15265/frame_915416.png,states/ep_15265/state_915416.npy,images/ep_15265/frame_915421.png,states/ep_15265/state_915421.npy,actions/ep_15265/action_915416to915420.npy
CALVIN,robot,1st,images/ep_2275/frame_136931.png,states/ep_2275/state_136931.npy,images/ep_2275/frame_136936.png,states/ep_2275/state_136936.npy,actions/ep_2275/action_136931to136935.npy
CALVIN,robot,1st,images/ep_5408/frame_324418.png,states/ep_5408/state_324418.npy,images/ep_5408/frame_324423.png,states/ep_5408/state_324423.npy,actions/ep_5408/action_324418to324422.npy
CALVIN,robot,1st,images/ep_2254/frame_135631.png,states/ep_2254/state_135631.npy,images/ep_2254/frame_135636.png,states/ep_2254/state_135636.npy,actions/ep_2254/action_135631to135635.npy
CALVIN,robot,1st,images/ep_8632/frame_517737.png,states/ep_8632/state_517737.npy,images/ep_8632/frame_517742.png,states/ep_8632/state_517742.npy,actions/ep_8632/action_517737to517741.npy
CALVIN,robot,1st,images/ep_7573/frame_455814.png,states/ep_7573/state_455814.npy,images/ep_7573/frame_455819.png,states/ep_7573/state_455819.npy,actions/ep_7573/action_455814to455818.npy
CALVIN,robot,1st,images/ep_8118/frame_488006.png,states/ep_8118/state_488006.npy,images/ep_8118/frame_488011.png,states/ep_8118/state_488011.npy,actions/ep_8118/action_488006to488010.npy
CALVIN,robot,1st,images/ep_7359/frame_442811.png,states/ep_7359/state_442811.npy,images/ep_7359/frame_442816.png,states/ep_7359/state_442816.npy,actions/ep_7359/action_442811to442815.npy
CALVIN,robot,1st,images/ep_10257/frame_614417.png,states/ep_10257/state_614417.npy,images/ep_10257/frame_614422.png,states/ep_10257/state_614422.npy,actions/ep_10257/action_614417to614421.npy
CALVIN,robot,1st,images/ep_12122/frame_726055.png,states/ep_12122/state_726055.npy,images/ep_12122/frame_726060.png,states/ep_12122/state_726060.npy,actions/ep_12122/action_726055to726059.npy
CALVIN,robot,1st,images/ep_6648/frame_399548.png,states/ep_6648/state_399548.npy,images/ep_6648/frame_399553.png,states/ep_6648/state_399553.npy,actions/ep_6648/action_399548to399552.npy
CALVIN,robot,1st,images/ep_11603/frame_694756.png,states/ep_11603/state_694756.npy,images/ep_11603/frame_694761.png,states/ep_11603/state_694761.npy,actions/ep_11603/action_694756to694760.npy
CALVIN,robot,1st,images/ep_14865/frame_891414.png,states/ep_14865/state_891414.npy,images/ep_14865/frame_891419.png,states/ep_14865/state_891419.npy,actions/ep_14865/action_891414to891418.npy
CALVIN,robot,1st,images/ep_13534/frame_811776.png,states/ep_13534/state_811776.npy,images/ep_13534/frame_811781.png,states/ep_13534/state_811781.npy,actions/ep_13534/action_811776to811780.npy
CALVIN,robot,1st,images/ep_1087/frame_065461.png,states/ep_1087/state_065461.npy,images/ep_1087/frame_065466.png,states/ep_1087/state_065466.npy,actions/ep_1087/action_065461to065465.npy
CALVIN,robot,1st,images/ep_376/frame_022876.png,states/ep_376/state_022876.npy,images/ep_376/frame_022881.png,states/ep_376/state_022881.npy,actions/ep_376/action_022876to022880.npy
CALVIN,robot,1st,images/ep_20/frame_001264.png,states/ep_20/state_001264.npy,images/ep_20/frame_001269.png,states/ep_20/state_001269.npy,actions/ep_20/action_001264to001268.npy
CALVIN,robot,1st,images/ep_15859/frame_950446.png,states/ep_15859/state_950446.npy,images/ep_15859/frame_950451.png,states/ep_15859/state_950451.npy,actions/ep_15859/action_950446to950450.npy
CALVIN,robot,1st,images/ep_9596/frame_575748.png,states/ep_9596/state_575748.npy,images/ep_9596/frame_575753.png,states/ep_9596/state_575753.npy,actions/ep_9596/action_575748to575752.npy
CALVIN,robot,1st,images/ep_976/frame_058449.png,states/ep_976/state_058449.npy,images/ep_976/frame_058454.png,states/ep_976/state_058454.npy,actions/ep_976/action_058449to058453.npy
CALVIN,robot,1st,images/ep_8800/frame_527937.png,states/ep_8800/state_527937.npy,images/ep_8800/frame_527942.png,states/ep_8800/state_527942.npy,actions/ep_8800/action_527937to527941.npy
CALVIN,robot,1st,images/ep_3834/frame_232162.png,states/ep_3834/state_232162.npy,images/ep_3834/frame_232167.png,states/ep_3834/state_232167.npy,actions/ep_3834/action_232162to232166.npy
CALVIN,robot,1st,images/ep_4805/frame_289693.png,states/ep_4805/state_289693.npy,images/ep_4805/frame_289698.png,states/ep_4805/state_289698.npy,actions/ep_4805/action_289693to289697.npy
CALVIN,robot,1st,images/ep_8325/frame_499863.png,states/ep_8325/state_499863.npy,images/ep_8325/frame_499868.png,states/ep_8325/state_499868.npy,actions/ep_8325/action_499863to499867.npy
CALVIN,robot,1st,images/ep_10939/frame_655590.png,states/ep_10939/state_655590.npy,images/ep_10939/frame_655595.png,states/ep_10939/state_655595.npy,actions/ep_10939/action_655590to655594.npy
CALVIN,robot,1st,images/ep_9748/frame_584985.png,states/ep_9748/state_584985.npy,images/ep_9748/frame_584990.png,states/ep_9748/state_584990.npy,actions/ep_9748/action_584985to584989.npy
CALVIN,robot,1st,images/ep_7981/frame_480161.png,states/ep_7981/state_480161.npy,images/ep_7981/frame_480166.png,states/ep_7981/state_480166.npy,actions/ep_7981/action_480161to480165.npy
CALVIN,robot,1st,images/ep_5789/frame_346966.png,states/ep_5789/state_346966.npy,images/ep_5789/frame_346971.png,states/ep_5789/state_346971.npy,actions/ep_5789/action_346966to346970.npy
CALVIN,robot,1st,images/ep_6076/frame_364861.png,states/ep_6076/state_364861.npy,images/ep_6076/frame_364866.png,states/ep_6076/state_364866.npy,actions/ep_6076/action_364861to364865.npy
CALVIN,robot,1st,images/ep_10192/frame_610751.png,states/ep_10192/state_610751.npy,images/ep_10192/frame_610756.png,states/ep_10192/state_610756.npy,actions/ep_10192/action_610751to610755.npy
CALVIN,robot,1st,images/ep_2344/frame_141168.png,states/ep_2344/state_141168.npy,images/ep_2344/frame_141173.png,states/ep_2344/state_141173.npy,actions/ep_2344/action_141168to141172.npy
CALVIN,robot,1st,images/ep_7565/frame_455391.png,states/ep_7565/state_455391.npy,images/ep_7565/frame_455396.png,states/ep_7565/state_455396.npy,actions/ep_7565/action_455391to455395.npy
CALVIN,robot,1st,images/ep_898/frame_053825.png,states/ep_898/state_053825.npy,images/ep_898/frame_053830.png,states/ep_898/state_053830.npy,actions/ep_898/action_053825to053829.npy
CALVIN,robot,1st,images/ep_5061/frame_304565.png,states/ep_5061/state_304565.npy,images/ep_5061/frame_304570.png,states/ep_5061/state_304570.npy,actions/ep_5061/action_304565to304569.npy
CALVIN,robot,1st,images/ep_4817/frame_290395.png,states/ep_4817/state_290395.npy,images/ep_4817/frame_290400.png,states/ep_4817/state_290400.npy,actions/ep_4817/action_290395to290399.npy
CALVIN,robot,1st,images/ep_10748/frame_644374.png,states/ep_10748/state_644374.npy,images/ep_10748/frame_644379.png,states/ep_10748/state_644379.npy,actions/ep_10748/action_644374to644378.npy
CALVIN,robot,1st,images/ep_11497/frame_688188.png,states/ep_11497/state_688188.npy,images/ep_11497/frame_688193.png,states/ep_11497/state_688193.npy,actions/ep_11497/action_688188to688192.npy
CALVIN,robot,1st,images/ep_5736/frame_343921.png,states/ep_5736/state_343921.npy,images/ep_5736/frame_343926.png,states/ep_5736/state_343926.npy,actions/ep_5736/action_343921to343925.npy
CALVIN,robot,1st,images/ep_17053/frame_1022329.png,states/ep_17053/state_1022329.npy,images/ep_17053/frame_1022334.png,states/ep_17053/state_1022334.npy,actions/ep_17053/action_1022329to1022333.npy
CALVIN,robot,1st,images/ep_13410/frame_804447.png,states/ep_13410/state_804447.npy,images/ep_13410/frame_804452.png,states/ep_13410/state_804452.npy,actions/ep_13410/action_804447to804451.npy
CALVIN,robot,1st,images/ep_8542/frame_512665.png,states/ep_8542/state_512665.npy,images/ep_8542/frame_512670.png,states/ep_8542/state_512670.npy,actions/ep_8542/action_512665to512669.npy
CALVIN,robot,1st,images/ep_9869/frame_591995.png,states/ep_9869/state_591995.npy,images/ep_9869/frame_592000.png,states/ep_9869/state_592000.npy,actions/ep_9869/action_591995to591999.npy
CALVIN,robot,1st,images/ep_6888/frame_414209.png,states/ep_6888/state_414209.npy,images/ep_6888/frame_414214.png,states/ep_6888/state_414214.npy,actions/ep_6888/action_414209to414213.npy
CALVIN,robot,1st,images/ep_9905/frame_594004.png,states/ep_9905/state_594004.npy,images/ep_9905/frame_594009.png,states/ep_9905/state_594009.npy,actions/ep_9905/action_594004to594008.npy
CALVIN,robot,1st,images/ep_5662/frame_339307.png,states/ep_5662/state_339307.npy,images/ep_5662/frame_339312.png,states/ep_5662/state_339312.npy,actions/ep_5662/action_339307to339311.npy
CALVIN,robot,1st,images/ep_7738/frame_465596.png,states/ep_7738/state_465596.npy,images/ep_7738/frame_465601.png,states/ep_7738/state_465601.npy,actions/ep_7738/action_465596to465600.npy
CALVIN,robot,1st,images/ep_9154/frame_549599.png,states/ep_9154/state_549599.npy,images/ep_9154/frame_549604.png,states/ep_9154/state_549604.npy,actions/ep_9154/action_549599to549603.npy
CALVIN,robot,1st,images/ep_937/frame_055999.png,states/ep_937/state_055999.npy,images/ep_937/frame_056004.png,states/ep_937/state_056004.npy,actions/ep_937/action_055999to056003.npy
CALVIN,robot,1st,images/ep_14938/frame_895635.png,states/ep_14938/state_895635.npy,images/ep_14938/frame_895640.png,states/ep_14938/state_895640.npy,actions/ep_14938/action_895635to895639.npy
CALVIN,robot,1st,images/ep_8733/frame_523869.png,states/ep_8733/state_523869.npy,images/ep_8733/frame_523874.png,states/ep_8733/state_523874.npy,actions/ep_8733/action_523869to523873.npy
CALVIN,robot,1st,images/ep_12666/frame_759510.png,states/ep_12666/state_759510.npy,images/ep_12666/frame_759515.png,states/ep_12666/state_759515.npy,actions/ep_12666/action_759510to759514.npy
CALVIN,robot,1st,images/ep_3442/frame_208076.png,states/ep_3442/state_208076.npy,images/ep_3442/frame_208081.png,states/ep_3442/state_208081.npy,actions/ep_3442/action_208076to208080.npy
CALVIN,robot,1st,images/ep_1578/frame_095022.png,states/ep_1578/state_095022.npy,images/ep_1578/frame_095027.png,states/ep_1578/state_095027.npy,actions/ep_1578/action_095022to095026.npy
CALVIN,robot,1st,images/ep_15886/frame_952078.png,states/ep_15886/state_952078.npy,images/ep_15886/frame_952083.png,states/ep_15886/state_952083.npy,actions/ep_15886/action_952078to952082.npy
CALVIN,robot,1st,images/ep_7809/frame_469755.png,states/ep_7809/state_469755.npy,images/ep_7809/frame_469760.png,states/ep_7809/state_469760.npy,actions/ep_7809/action_469755to469759.npy
CALVIN,robot,1st,images/ep_8863/frame_531734.png,states/ep_8863/state_531734.npy,images/ep_8863/frame_531739.png,states/ep_8863/state_531739.npy,actions/ep_8863/action_531734to531738.npy
CALVIN,robot,1st,images/ep_15257/frame_914921.png,states/ep_15257/state_914921.npy,images/ep_15257/frame_914926.png,states/ep_15257/state_914926.npy,actions/ep_15257/action_914921to914925.npy
CALVIN,robot,1st,images/ep_13289/frame_797028.png,states/ep_13289/state_797028.npy,images/ep_13289/frame_797033.png,states/ep_13289/state_797033.npy,actions/ep_13289/action_797028to797032.npy
CALVIN,robot,1st,images/ep_5299/frame_318247.png,states/ep_5299/state_318247.npy,images/ep_5299/frame_318252.png,states/ep_5299/state_318252.npy,actions/ep_5299/action_318247to318251.npy
CALVIN,robot,1st,images/ep_12320/frame_738404.png,states/ep_12320/state_738404.npy,images/ep_12320/frame_738409.png,states/ep_12320/state_738409.npy,actions/ep_12320/action_738404to738408.npy
CALVIN,robot,1st,images/ep_3331/frame_201128.png,states/ep_3331/state_201128.npy,images/ep_3331/frame_201133.png,states/ep_3331/state_201133.npy,actions/ep_3331/action_201128to201132.npy
CALVIN,robot,1st,images/ep_13104/frame_785911.png,states/ep_13104/state_785911.npy,images/ep_13104/frame_785916.png,states/ep_13104/state_785916.npy,actions/ep_13104/action_785911to785915.npy
CALVIN,robot,1st,images/ep_5105/frame_306980.png,states/ep_5105/state_306980.npy,images/ep_5105/frame_306985.png,states/ep_5105/state_306985.npy,actions/ep_5105/action_306980to306984.npy
CALVIN,robot,1st,images/ep_13479/frame_808633.png,states/ep_13479/state_808633.npy,images/ep_13479/frame_808638.png,states/ep_13479/state_808638.npy,actions/ep_13479/action_808633to808637.npy
CALVIN,robot,1st,images/ep_12601/frame_755475.png,states/ep_12601/state_755475.npy,images/ep_12601/frame_755480.png,states/ep_12601/state_755480.npy,actions/ep_12601/action_755475to755479.npy
CALVIN,robot,1st,images/ep_12888/frame_772809.png,states/ep_12888/state_772809.npy,images/ep_12888/frame_772814.png,states/ep_12888/state_772814.npy,actions/ep_12888/action_772809to772813.npy
CALVIN,robot,1st,images/ep_17008/frame_1019522.png,states/ep_17008/state_1019522.npy,images/ep_17008/frame_1019527.png,states/ep_17008/state_1019527.npy,actions/ep_17008/action_1019522to1019526.npy
CALVIN,robot,1st,images/ep_4749/frame_286482.png,states/ep_4749/state_286482.npy,images/ep_4749/frame_286487.png,states/ep_4749/state_286487.npy,actions/ep_4749/action_286482to286486.npy
CALVIN,robot,1st,images/ep_5744/frame_344383.png,states/ep_5744/state_344383.npy,images/ep_5744/frame_344388.png,states/ep_5744/state_344388.npy,actions/ep_5744/action_344383to344387.npy
CALVIN,robot,1st,images/ep_5272/frame_316666.png,states/ep_5272/state_316666.npy,images/ep_5272/frame_316671.png,states/ep_5272/state_316671.npy,actions/ep_5272/action_316666to316670.npy
CALVIN,robot,1st,images/ep_696/frame_041780.png,states/ep_696/state_041780.npy,images/ep_696/frame_041785.png,states/ep_696/state_041785.npy,actions/ep_696/action_041780to041784.npy
CALVIN,robot,1st,images/ep_7933/frame_477440.png,states/ep_7933/state_477440.npy,images/ep_7933/frame_477445.png,states/ep_7933/state_477445.npy,actions/ep_7933/action_477440to477444.npy
CALVIN,robot,1st,images/ep_13330/frame_799523.png,states/ep_13330/state_799523.npy,images/ep_13330/frame_799528.png,states/ep_13330/state_799528.npy,actions/ep_13330/action_799523to799527.npy
CALVIN,robot,1st,images/ep_596/frame_036184.png,states/ep_596/state_036184.npy,images/ep_596/frame_036189.png,states/ep_596/state_036189.npy,actions/ep_596/action_036184to036188.npy
CALVIN,robot,1st,images/ep_15492/frame_928738.png,states/ep_15492/state_928738.npy,images/ep_15492/frame_928743.png,states/ep_15492/state_928743.npy,actions/ep_15492/action_928738to928742.npy
CALVIN,robot,1st,images/ep_7304/frame_439611.png,states/ep_7304/state_439611.npy,images/ep_7304/frame_439616.png,states/ep_7304/state_439616.npy,actions/ep_7304/action_439611to439615.npy
CALVIN,robot,1st,images/ep_4013/frame_242853.png,states/ep_4013/state_242853.npy,images/ep_4013/frame_242858.png,states/ep_4013/state_242858.npy,actions/ep_4013/action_242853to242857.npy
CALVIN,robot,1st,images/ep_5142/frame_309138.png,states/ep_5142/state_309138.npy,images/ep_5142/frame_309143.png,states/ep_5142/state_309143.npy,actions/ep_5142/action_309138to309142.npy
CALVIN,robot,1st,images/ep_868/frame_051990.png,states/ep_868/state_051990.npy,images/ep_868/frame_051995.png,states/ep_868/state_051995.npy,actions/ep_868/action_051990to051994.npy
CALVIN,robot,1st,images/ep_11749/frame_703167.png,states/ep_11749/state_703167.npy,images/ep_11749/frame_703172.png,states/ep_11749/state_703172.npy,actions/ep_11749/action_703167to703171.npy
CALVIN,robot,1st,images/ep_16069/frame_962986.png,states/ep_16069/state_962986.npy,images/ep_16069/frame_962991.png,states/ep_16069/state_962991.npy,actions/ep_16069/action_962986to962990.npy
CALVIN,robot,1st,images/ep_4641/frame_280047.png,states/ep_4641/state_280047.npy,images/ep_4641/frame_280052.png,states/ep_4641/state_280052.npy,actions/ep_4641/action_280047to280051.npy
CALVIN,robot,1st,images/ep_11572/frame_692835.png,states/ep_11572/state_692835.npy,images/ep_11572/frame_692840.png,states/ep_11572/state_692840.npy,actions/ep_11572/action_692835to692839.npy
CALVIN,robot,1st,images/ep_9413/frame_565141.png,states/ep_9413/state_565141.npy,images/ep_9413/frame_565146.png,states/ep_9413/state_565146.npy,actions/ep_9413/action_565141to565145.npy
CALVIN,robot,1st,images/ep_7481/frame_450239.png,states/ep_7481/state_450239.npy,images/ep_7481/frame_450244.png,states/ep_7481/state_450244.npy,actions/ep_7481/action_450239to450243.npy
